Time(dd/mm/yyyy),Carbon dioxide(ppm),Temperature(°F),Relative humidity(%),Atmospheric pressure(hPa)
17/09/2023 4:30:31 PM,"513","71.0","48","983.1"
17/09/2023 4:32:31 PM,"522","71.1","48","983.1"
17/09/2023 4:34:31 PM,"525","71.2","48","983.1"
17/09/2023 4:36:31 PM,"528","71.2","48","983.1"
17/09/2023 4:38:31 PM,"524","71.3","48","983.1"
17/09/2023 4:40:31 PM,"509","71.4","48","983.1"
17/09/2023 4:42:31 PM,"527","71.4","48","983.1"
17/09/2023 4:44:31 PM,"516","71.5","48","983.1"
17/09/2023 4:46:31 PM,"527","71.2","47","983.1"
17/09/2023 4:48:31 PM,"518","70.7","47","983.1"
17/09/2023 4:50:31 PM,"516","70.3","47","983.1"
17/09/2023 4:52:31 PM,"534","70.2","48","983.1"
17/09/2023 4:54:31 PM,"524","70.2","48","983.1"
17/09/2023 4:56:31 PM,"521","70.3","48","983.1"
17/09/2023 4:58:31 PM,"518","70.3","48","983.1"
17/09/2023 5:00:31 PM,"515","70.5","48","983.1"
17/09/2023 5:02:31 PM,"508","70.6","48","983.1"
17/09/2023 5:04:31 PM,"511","70.7","48","983.0"
17/09/2023 5:06:31 PM,"520","70.8","48","983.0"
17/09/2023 5:08:31 PM,"504","70.9","48","983.0"
17/09/2023 5:10:31 PM,"520","71.0","48","983.0"
17/09/2023 5:12:31 PM,"517","71.1","48","983.0"
17/09/2023 5:14:31 PM,"520","71.2","48","982.9"
17/09/2023 5:16:31 PM,"526","71.2","48","982.9"
17/09/2023 5:18:31 PM,"514","71.2","49","983.0"
17/09/2023 5:20:31 PM,"527","71.2","48","983.1"
17/09/2023 5:22:31 PM,"524","70.6","47","983.1"
17/09/2023 5:24:31 PM,"523","70.2","48","983.1"
17/09/2023 5:26:31 PM,"527","69.8","48","983.2"
17/09/2023 5:28:31 PM,"508","69.9","48","983.2"
17/09/2023 5:30:31 PM,"516","69.9","49","983.2"
17/09/2023 5:32:31 PM,"530","70.0","49","983.2"
17/09/2023 5:34:31 PM,"519","70.2","49","983.2"
17/09/2023 5:36:31 PM,"524","70.3","49","983.2"
17/09/2023 5:38:31 PM,"525","70.3","49","983.2"
17/09/2023 5:40:31 PM,"521","70.5","49","983.2"
17/09/2023 5:42:31 PM,"515","70.5","49","983.2"
17/09/2023 5:44:31 PM,"522","70.6","49","983.2"
17/09/2023 5:46:31 PM,"517","70.7","49","983.2"
17/09/2023 5:48:31 PM,"525","70.8","49","983.2"
17/09/2023 5:50:31 PM,"516","70.8","49","983.2"
17/09/2023 5:52:31 PM,"518","70.8","49","983.3"
17/09/2023 5:54:31 PM,"517","70.9","49","983.3"
17/09/2023 5:56:31 PM,"521","70.6","48","983.4"
17/09/2023 5:58:31 PM,"525","70.3","48","983.4"
17/09/2023 6:00:31 PM,"522","69.7","49","983.4"
17/09/2023 6:02:31 PM,"526","69.5","49","983.4"
17/09/2023 6:04:31 PM,"534","69.5","49","983.4"
17/09/2023 6:06:31 PM,"540","69.6","49","983.3"
17/09/2023 6:08:31 PM,"536","69.7","49","983.4"
17/09/2023 6:10:31 PM,"535","69.9","49","983.4"
17/09/2023 6:12:31 PM,"532","69.9","49","983.4"
17/09/2023 6:14:31 PM,"525","70.1","49","983.4"
17/09/2023 6:16:31 PM,"535","70.2","49","983.4"
17/09/2023 6:18:31 PM,"536","70.2","49","983.4"
17/09/2023 6:20:31 PM,"526","70.3","49","983.4"
17/09/2023 6:22:31 PM,"530","70.3","49","983.4"
17/09/2023 6:24:31 PM,"539","70.4","49","983.5"
17/09/2023 6:26:31 PM,"519","70.4","49","983.5"
17/09/2023 6:28:31 PM,"527","70.5","49","983.5"
17/09/2023 6:30:31 PM,"526","70.5","49","983.5"
17/09/2023 6:32:31 PM,"536","70.2","49","983.5"
17/09/2023 6:34:31 PM,"543","69.6","49","983.5"
17/09/2023 6:36:31 PM,"543","69.4","49","983.5"
17/09/2023 6:38:31 PM,"541","69.3","50","983.5"
17/09/2023 6:40:31 PM,"542","69.4","50","983.6"
17/09/2023 6:42:31 PM,"550","69.5","50","983.6"
17/09/2023 6:44:31 PM,"536","69.6","50","983.6"
17/09/2023 6:46:31 PM,"546","69.7","50","983.6"
17/09/2023 6:48:31 PM,"550","69.8","50","983.7"
17/09/2023 6:50:31 PM,"547","69.9","50","983.7"
17/09/2023 6:52:31 PM,"542","70.0","50","983.7"
17/09/2023 6:54:31 PM,"550","70.1","50","983.7"
17/09/2023 6:56:31 PM,"546","70.2","50","983.8"
17/09/2023 6:58:31 PM,"542","70.2","50","983.8"
17/09/2023 7:00:31 PM,"542","70.3","50","983.8"
17/09/2023 7:02:31 PM,"550","70.3","50","983.8"
17/09/2023 7:04:31 PM,"552","70.3","50","983.9"
17/09/2023 7:06:31 PM,"539","70.2","50","983.9"
17/09/2023 7:08:31 PM,"550","69.7","49","984.0"
17/09/2023 7:10:31 PM,"549","69.3","50","984.0"
17/09/2023 7:12:31 PM,"550","69.2","50","984.0"
17/09/2023 7:14:31 PM,"569","69.2","50","984.0"
17/09/2023 7:16:31 PM,"562","69.2","50","984.1"
17/09/2023 7:18:31 PM,"556","69.3","50","984.1"
17/09/2023 7:20:31 PM,"576","69.3","50","984.1"
17/09/2023 7:22:31 PM,"533","69.5","50","984.1"
17/09/2023 7:24:31 PM,"548","69.5","50","984.1"
17/09/2023 7:26:31 PM,"561","69.6","50","984.1"
17/09/2023 7:28:31 PM,"556","69.7","50","984.0"
17/09/2023 7:30:31 PM,"551","69.7","50","984.1"
17/09/2023 7:32:31 PM,"560","69.8","50","984.1"
17/09/2023 7:34:31 PM,"547","69.8","50","984.1"
17/09/2023 7:36:31 PM,"575","69.9","50","984.1"
17/09/2023 7:38:31 PM,"550","69.9","50","984.1"
17/09/2023 7:40:31 PM,"559","70.0","50","984.1"
17/09/2023 7:42:31 PM,"569","69.9","50","984.1"
17/09/2023 7:44:31 PM,"573","69.6","50","984.2"
17/09/2023 7:46:31 PM,"564","69.2","49","984.2"
17/09/2023 7:48:31 PM,"559","68.8","50","984.1"
17/09/2023 7:50:31 PM,"556","68.7","50","984.1"
17/09/2023 7:52:31 PM,"568","68.7","50","984.1"
17/09/2023 7:54:31 PM,"556","68.8","51","984.1"
17/09/2023 7:56:31 PM,"566","68.9","51","984.1"
17/09/2023 7:58:31 PM,"549","69.0","50","984.1"
17/09/2023 8:00:31 PM,"571","69.2","51","984.1"
17/09/2023 8:02:31 PM,"568","69.2","51","984.2"
17/09/2023 8:04:31 PM,"570","69.3","51","984.2"
17/09/2023 8:06:31 PM,"560","69.3","51","984.2"
17/09/2023 8:08:31 PM,"578","69.4","51","984.2"
17/09/2023 8:10:31 PM,"558","69.4","51","984.2"
17/09/2023 8:12:31 PM,"560","69.5","51","984.2"
17/09/2023 8:14:31 PM,"558","69.5","51","984.2"
17/09/2023 8:16:31 PM,"573","69.5","51","984.2"
17/09/2023 8:18:31 PM,"557","69.6","51","984.2"
17/09/2023 8:20:31 PM,"570","69.6","50","984.3"
17/09/2023 8:22:31 PM,"569","69.3","50","984.3"
17/09/2023 8:24:31 PM,"554","68.9","49","984.3"
17/09/2023 8:26:31 PM,"557","68.5","50","984.3"
17/09/2023 8:28:31 PM,"564","68.4","51","984.4"
17/09/2023 8:30:31 PM,"547","68.5","51","984.4"
17/09/2023 8:32:31 PM,"543","68.5","51","984.3"
17/09/2023 8:34:31 PM,"555","68.6","51","984.3"
17/09/2023 8:36:31 PM,"538","68.7","51","984.4"
17/09/2023 8:38:31 PM,"544","68.8","51","984.4"
17/09/2023 8:40:31 PM,"545","68.8","51","984.3"
17/09/2023 8:42:31 PM,"561","69.0","51","984.4"
17/09/2023 8:44:31 PM,"537","69.0","51","984.4"
17/09/2023 8:46:31 PM,"546","69.1","51","984.4"
17/09/2023 8:48:31 PM,"548","69.2","51","984.4"
17/09/2023 8:50:31 PM,"563","69.2","51","984.4"
17/09/2023 8:52:31 PM,"537","69.2","51","984.5"
17/09/2023 8:54:31 PM,"556","69.2","50","984.5"
17/09/2023 8:56:31 PM,"545","68.8","50","984.6"
17/09/2023 8:58:31 PM,"551","68.4","50","984.5"
17/09/2023 9:00:31 PM,"553","68.1","51","984.5"
17/09/2023 9:02:31 PM,"549","68.1","51","984.5"
17/09/2023 9:04:31 PM,"550","68.1","51","984.5"
17/09/2023 9:06:31 PM,"549","68.2","51","984.5"
17/09/2023 9:08:31 PM,"539","68.3","51","984.5"
17/09/2023 9:10:31 PM,"546","68.4","51","984.5"
17/09/2023 9:12:31 PM,"547","68.5","51","984.6"
17/09/2023 9:14:31 PM,"546","68.5","51","984.6"
17/09/2023 9:16:31 PM,"537","68.6","51","984.6"
17/09/2023 9:18:31 PM,"549","68.6","51","984.5"
17/09/2023 9:20:31 PM,"547","68.8","51","984.5"
17/09/2023 9:22:31 PM,"542","68.8","51","984.6"
17/09/2023 9:24:31 PM,"547","68.9","51","984.6"
17/09/2023 9:26:31 PM,"532","69.0","51","984.5"
17/09/2023 9:28:31 PM,"536","69.0","51","984.6"
17/09/2023 9:30:31 PM,"537","69.0","51","984.6"
17/09/2023 9:32:31 PM,"544","69.0","51","984.6"
17/09/2023 9:34:31 PM,"555","68.7","50","984.6"
17/09/2023 9:36:31 PM,"547","68.3","50","984.6"
17/09/2023 9:38:31 PM,"552","67.9","51","984.6"
17/09/2023 9:40:31 PM,"547","67.8","51","984.6"
17/09/2023 9:42:31 PM,"544","67.8","51","984.7"
17/09/2023 9:44:31 PM,"551","67.9","51","984.6"
17/09/2023 9:46:31 PM,"537","68.0","51","984.7"
17/09/2023 9:48:31 PM,"554","68.2","51","984.7"
17/09/2023 9:50:31 PM,"534","68.3","51","984.6"
17/09/2023 9:52:31 PM,"562","68.4","51","984.6"
17/09/2023 9:54:31 PM,"556","68.5","51","984.6"
17/09/2023 9:56:31 PM,"550","68.5","51","984.7"
17/09/2023 9:58:31 PM,"557","68.5","51","984.6"
17/09/2023 10:00:31 PM,"547","68.6","51","984.6"
17/09/2023 10:02:31 PM,"552","68.6","51","984.6"
17/09/2023 10:04:31 PM,"543","68.7","51","984.6"
17/09/2023 10:06:31 PM,"551","68.7","51","984.6"
17/09/2023 10:08:31 PM,"551","68.8","51","984.6"
17/09/2023 10:10:31 PM,"562","68.8","51","984.5"
17/09/2023 10:12:31 PM,"554","68.9","51","984.5"
17/09/2023 10:14:31 PM,"551","68.9","51","984.6"
17/09/2023 10:16:31 PM,"559","68.8","51","984.5"
17/09/2023 10:18:31 PM,"563","68.5","50","984.6"
17/09/2023 10:20:31 PM,"584","68.0","50","984.6"
17/09/2023 10:22:31 PM,"576","67.8","51","984.5"
17/09/2023 10:24:31 PM,"564","67.7","51","984.5"
17/09/2023 10:26:31 PM,"566","67.7","51","984.6"
17/09/2023 10:28:31 PM,"568","67.8","51","984.5"
17/09/2023 10:30:31 PM,"571","67.9","51","984.5"
17/09/2023 10:32:31 PM,"576","68.0","51","984.5"
17/09/2023 10:34:31 PM,"564","68.1","51","984.5"
17/09/2023 10:36:31 PM,"568","68.2","51","984.5"
17/09/2023 10:38:31 PM,"582","68.3","51","984.5"
17/09/2023 10:40:31 PM,"580","68.3","51","984.5"
17/09/2023 10:42:31 PM,"570","68.4","51","984.4"
17/09/2023 10:44:31 PM,"580","68.5","51","984.4"
17/09/2023 10:46:31 PM,"580","68.5","51","984.5"
17/09/2023 10:48:31 PM,"579","68.5","51","984.4"
17/09/2023 10:50:31 PM,"570","68.5","51","984.5"
17/09/2023 10:52:31 PM,"572","68.6","51","984.4"
17/09/2023 10:54:31 PM,"582","68.6","51","984.4"
17/09/2023 10:56:31 PM,"581","68.7","51","984.4"
17/09/2023 10:58:31 PM,"586","68.7","51","984.5"
17/09/2023 11:00:31 PM,"586","68.8","51","984.4"
17/09/2023 11:02:31 PM,"578","68.8","51","984.5"
17/09/2023 11:04:31 PM,"580","68.9","51","984.5"
17/09/2023 11:06:31 PM,"588","68.8","51","984.5"
17/09/2023 11:08:31 PM,"575","68.7","51","984.6"
17/09/2023 11:10:31 PM,"583","68.4","50","984.6"
17/09/2023 11:12:31 PM,"566","67.8","50","984.7"
17/09/2023 11:14:31 PM,"572","67.5","51","984.7"
17/09/2023 11:16:31 PM,"562","67.5","51","984.6"
17/09/2023 11:18:31 PM,"559","67.5","51","984.6"
17/09/2023 11:20:31 PM,"567","67.6","51","984.7"
17/09/2023 11:22:31 PM,"566","67.7","51","984.6"
17/09/2023 11:24:31 PM,"569","67.9","51","984.6"
17/09/2023 11:26:31 PM,"574","67.9","51","984.7"
17/09/2023 11:28:31 PM,"561","68.0","51","984.6"
17/09/2023 11:30:31 PM,"578","68.1","51","984.7"
17/09/2023 11:32:31 PM,"577","68.2","51","984.7"
17/09/2023 11:34:31 PM,"560","68.2","51","984.7"
17/09/2023 11:36:31 PM,"569","68.3","51","984.7"
17/09/2023 11:38:31 PM,"580","68.4","51","984.6"
17/09/2023 11:40:31 PM,"568","68.4","51","984.6"
17/09/2023 11:42:31 PM,"562","68.4","51","984.7"
17/09/2023 11:44:31 PM,"569","68.5","51","984.7"
17/09/2023 11:46:31 PM,"568","68.5","51","984.7"
17/09/2023 11:48:31 PM,"575","68.5","51","984.6"
17/09/2023 11:50:31 PM,"577","68.5","51","984.7"
17/09/2023 11:52:31 PM,"558","68.6","51","984.7"
17/09/2023 11:54:31 PM,"575","68.6","51","984.7"
17/09/2023 11:56:31 PM,"569","68.6","51","984.7"
17/09/2023 11:58:31 PM,"570","68.7","51","984.6"
18/09/2023 12:00:31 AM,"573","68.7","51","984.7"
18/09/2023 12:02:31 AM,"569","68.7","51","984.7"
18/09/2023 12:04:31 AM,"579","68.8","51","984.6"
18/09/2023 12:06:31 AM,"570","68.8","51","984.7"
18/09/2023 12:08:31 AM,"573","68.8","51","984.6"
18/09/2023 12:10:31 AM,"563","68.7","51","984.7"
18/09/2023 12:12:31 AM,"572","68.3","50","984.6"
18/09/2023 12:14:31 AM,"573","67.7","50","984.7"
18/09/2023 12:16:31 AM,"557","67.5","51","984.7"
18/09/2023 12:18:31 AM,"562","67.5","51","984.7"
18/09/2023 12:20:31 AM,"567","67.5","51","984.7"
18/09/2023 12:22:31 AM,"560","67.5","51","984.6"
18/09/2023 12:24:31 AM,"565","67.5","51","984.5"
18/09/2023 12:26:31 AM,"555","67.7","52","984.5"
18/09/2023 12:28:31 AM,"569","67.8","52","984.5"
18/09/2023 12:30:31 AM,"570","67.8","52","984.5"
18/09/2023 12:32:31 AM,"566","67.9","52","984.5"
18/09/2023 12:34:31 AM,"570","68.0","52","984.5"
18/09/2023 12:36:31 AM,"573","68.1","52","984.5"
18/09/2023 12:38:31 AM,"567","68.2","52","984.5"
18/09/2023 12:40:31 AM,"557","68.2","52","984.5"
18/09/2023 12:42:31 AM,"572","68.3","52","984.5"
18/09/2023 12:44:31 AM,"563","68.3","52","984.5"
18/09/2023 12:46:31 AM,"564","68.4","52","984.5"
18/09/2023 12:48:31 AM,"568","68.4","52","984.6"
18/09/2023 12:50:31 AM,"572","68.4","52","984.5"
18/09/2023 12:52:31 AM,"557","68.5","52","984.5"
18/09/2023 12:54:31 AM,"584","68.5","52","984.5"
18/09/2023 12:56:31 AM,"559","68.5","52","984.5"
18/09/2023 12:58:31 AM,"568","68.5","52","984.5"
18/09/2023 1:00:31 AM,"560","68.5","52","984.5"
18/09/2023 1:02:31 AM,"570","68.5","52","984.5"
18/09/2023 1:04:31 AM,"583","68.5","52","984.5"
18/09/2023 1:06:31 AM,"555","68.6","52","984.5"
18/09/2023 1:08:31 AM,"568","68.6","52","984.5"
18/09/2023 1:10:31 AM,"569","68.6","52","984.5"
18/09/2023 1:12:31 AM,"569","68.6","52","984.5"
18/09/2023 1:14:31 AM,"573","68.7","52","984.5"
18/09/2023 1:16:31 AM,"568","68.6","52","984.5"
18/09/2023 1:18:31 AM,"571","68.7","52","984.5"
18/09/2023 1:20:31 AM,"579","68.7","52","984.5"
18/09/2023 1:22:31 AM,"570","68.7","52","984.5"
18/09/2023 1:24:31 AM,"561","68.7","52","984.5"
18/09/2023 1:26:31 AM,"563","68.7","52","984.5"
18/09/2023 1:28:31 AM,"569","68.8","52","984.5"
18/09/2023 1:30:31 AM,"581","68.8","52","984.5"
18/09/2023 1:32:31 AM,"573","68.8","52","984.5"
18/09/2023 1:34:31 AM,"578","68.7","52","984.5"
18/09/2023 1:36:31 AM,"573","68.5","51","984.6"
18/09/2023 1:38:31 AM,"572","68.1","50","984.6"
18/09/2023 1:40:31 AM,"573","67.6","51","984.6"
18/09/2023 1:42:31 AM,"560","67.4","51","984.5"
18/09/2023 1:44:31 AM,"571","67.4","52","984.5"
18/09/2023 1:46:31 AM,"570","67.5","52","984.5"
18/09/2023 1:48:31 AM,"542","67.5","52","984.5"
18/09/2023 1:50:31 AM,"565","67.6","52","984.5"
18/09/2023 1:52:31 AM,"561","67.6","52","984.5"
18/09/2023 1:54:31 AM,"565","67.7","52","984.5"
18/09/2023 1:56:31 AM,"574","67.8","52","984.5"
18/09/2023 1:58:31 AM,"569","67.9","52","984.5"
18/09/2023 2:00:31 AM,"565","67.9","52","984.5"
18/09/2023 2:02:31 AM,"571","68.0","52","984.5"
18/09/2023 2:04:31 AM,"579","68.0","52","984.6"
18/09/2023 2:06:31 AM,"570","68.0","52","984.6"
18/09/2023 2:08:31 AM,"578","68.1","52","984.6"
18/09/2023 2:10:31 AM,"574","68.1","52","984.6"
18/09/2023 2:12:31 AM,"588","68.2","52","984.6"
18/09/2023 2:14:32 AM,"571","68.2","52","984.5"
18/09/2023 2:16:32 AM,"571","68.2","52","984.6"
18/09/2023 2:18:32 AM,"571","68.2","52","984.6"
18/09/2023 2:20:32 AM,"568","68.3","52","984.6"
18/09/2023 2:22:32 AM,"574","68.3","52","984.6"
18/09/2023 2:24:32 AM,"569","68.3","52","984.6"
18/09/2023 2:26:32 AM,"576","68.4","52","984.5"
18/09/2023 2:28:32 AM,"571","68.4","52","984.5"
18/09/2023 2:30:32 AM,"569","68.4","52","984.5"
18/09/2023 2:32:32 AM,"586","68.4","52","984.5"
18/09/2023 2:34:32 AM,"565","68.5","52","984.4"
18/09/2023 2:36:32 AM,"568","68.5","52","984.4"
18/09/2023 2:38:32 AM,"563","68.4","52","984.4"
18/09/2023 2:40:32 AM,"584","68.5","52","984.4"
18/09/2023 2:42:32 AM,"574","68.5","52","984.4"
18/09/2023 2:44:32 AM,"581","68.5","52","984.4"
18/09/2023 2:46:32 AM,"575","68.5","52","984.4"
18/09/2023 2:48:32 AM,"583","68.5","52","984.4"
18/09/2023 2:50:32 AM,"582","68.5","52","984.4"
18/09/2023 2:52:32 AM,"580","68.5","52","984.4"
18/09/2023 2:54:32 AM,"584","68.5","52","984.5"
18/09/2023 2:56:32 AM,"577","68.5","52","984.4"
18/09/2023 2:58:32 AM,"584","68.5","52","984.5"
18/09/2023 3:00:32 AM,"570","68.5","52","984.5"
18/09/2023 3:02:32 AM,"569","68.5","52","984.5"
18/09/2023 3:04:32 AM,"570","68.5","52","984.5"
18/09/2023 3:06:32 AM,"581","68.5","52","984.5"
18/09/2023 3:08:32 AM,"571","68.5","52","984.4"
18/09/2023 3:10:32 AM,"572","68.5","53","984.4"
18/09/2023 3:12:32 AM,"584","68.5","53","984.4"
18/09/2023 3:14:32 AM,"583","68.5","53","984.5"
18/09/2023 3:16:32 AM,"580","68.6","53","984.4"
18/09/2023 3:18:32 AM,"574","68.5","53","984.4"
18/09/2023 3:20:32 AM,"578","68.6","53","984.5"
18/09/2023 3:22:32 AM,"590","68.6","53","984.5"
18/09/2023 3:24:32 AM,"580","68.6","53","984.4"
18/09/2023 3:26:32 AM,"585","68.6","53","984.4"
18/09/2023 3:28:32 AM,"586","68.6","53","984.4"
18/09/2023 3:30:32 AM,"590","68.6","53","984.3"
18/09/2023 3:32:32 AM,"576","68.6","53","984.4"
18/09/2023 3:34:32 AM,"586","68.6","53","984.4"
18/09/2023 3:36:32 AM,"597","68.6","53","984.4"
18/09/2023 3:38:32 AM,"577","68.6","53","984.4"
18/09/2023 3:40:32 AM,"569","68.6","53","984.4"
18/09/2023 3:42:32 AM,"587","68.6","53","984.5"
18/09/2023 3:44:32 AM,"585","68.6","53","984.5"
18/09/2023 3:46:32 AM,"585","68.6","53","984.5"
18/09/2023 3:48:32 AM,"583","68.6","53","984.4"
18/09/2023 3:50:32 AM,"580","68.6","53","984.5"
18/09/2023 3:52:32 AM,"588","68.6","53","984.4"
18/09/2023 3:54:32 AM,"583","68.6","53","984.4"
18/09/2023 3:56:32 AM,"603","68.6","53","984.5"
18/09/2023 3:58:32 AM,"577","68.6","53","984.5"
18/09/2023 4:00:32 AM,"591","68.6","53","984.5"
18/09/2023 4:02:32 AM,"588","68.6","53","984.5"
18/09/2023 4:04:32 AM,"588","68.6","53","984.4"
18/09/2023 4:06:32 AM,"581","68.6","53","984.4"
18/09/2023 4:08:32 AM,"595","68.6","53","984.4"
18/09/2023 4:10:32 AM,"595","68.5","53","984.4"
18/09/2023 4:12:32 AM,"591","68.6","53","984.4"
18/09/2023 4:14:32 AM,"589","68.6","53","984.4"
18/09/2023 4:16:32 AM,"597","68.6","53","984.4"
18/09/2023 4:18:32 AM,"587","68.6","53","984.4"
18/09/2023 4:20:32 AM,"584","68.6","53","984.4"
18/09/2023 4:22:32 AM,"595","68.6","53","984.4"
18/09/2023 4:24:32 AM,"590","68.6","53","984.5"
18/09/2023 4:26:32 AM,"591","68.6","53","984.4"
18/09/2023 4:28:32 AM,"606","68.6","53","984.4"
18/09/2023 4:30:32 AM,"589","68.6","53","984.5"
18/09/2023 4:32:32 AM,"596","68.6","53","984.5"
18/09/2023 4:34:32 AM,"596","68.5","52","984.5"
18/09/2023 4:36:32 AM,"593","68.0","51","984.5"
18/09/2023 4:38:32 AM,"579","67.5","51","984.5"
18/09/2023 4:40:32 AM,"587","67.2","51","984.5"
18/09/2023 4:42:32 AM,"587","67.1","52","984.5"
18/09/2023 4:44:32 AM,"573","67.1","52","984.5"
18/09/2023 4:46:32 AM,"580","67.1","52","984.5"
18/09/2023 4:48:32 AM,"576","67.2","52","984.6"
18/09/2023 4:50:32 AM,"576","67.3","52","984.6"
18/09/2023 4:52:32 AM,"578","67.3","52","984.6"
18/09/2023 4:54:32 AM,"571","67.3","52","984.6"
18/09/2023 4:56:32 AM,"571","67.4","52","984.5"
18/09/2023 4:58:32 AM,"586","67.5","52","984.6"
18/09/2023 5:00:32 AM,"586","67.5","52","984.6"
18/09/2023 5:02:32 AM,"592","67.5","52","984.6"
18/09/2023 5:04:32 AM,"594","67.5","52","984.6"
18/09/2023 5:06:32 AM,"581","67.6","52","984.6"
18/09/2023 5:08:32 AM,"582","67.6","52","984.6"
18/09/2023 5:10:32 AM,"589","67.6","52","984.6"
18/09/2023 5:12:32 AM,"596","67.6","52","984.6"
18/09/2023 5:14:32 AM,"581","67.6","52","984.6"
18/09/2023 5:16:32 AM,"582","67.6","52","984.6"
18/09/2023 5:18:32 AM,"575","67.6","52","984.6"
18/09/2023 5:20:32 AM,"601","67.7","52","984.6"
18/09/2023 5:22:32 AM,"584","67.7","52","984.6"
18/09/2023 5:24:32 AM,"592","67.7","52","984.7"
18/09/2023 5:26:32 AM,"590","67.7","53","984.7"
18/09/2023 5:28:32 AM,"595","67.7","53","984.7"
18/09/2023 5:30:32 AM,"571","67.7","53","984.7"
18/09/2023 5:32:32 AM,"592","67.7","53","984.7"
18/09/2023 5:34:32 AM,"591","67.6","53","984.7"
18/09/2023 5:36:32 AM,"595","67.7","53","984.7"
18/09/2023 5:38:32 AM,"581","67.7","53","984.7"
18/09/2023 5:40:32 AM,"599","67.7","53","984.8"
18/09/2023 5:42:32 AM,"596","67.8","53","984.8"
18/09/2023 5:44:32 AM,"596","67.7","53","984.9"
18/09/2023 5:46:32 AM,"590","67.7","53","984.8"
18/09/2023 5:48:32 AM,"590","67.7","53","984.9"
18/09/2023 5:50:32 AM,"592","67.7","53","984.8"
18/09/2023 5:52:32 AM,"586","67.7","53","984.8"
18/09/2023 5:54:32 AM,"587","67.8","53","984.9"
18/09/2023 5:56:32 AM,"597","67.7","53","984.9"
18/09/2023 5:58:32 AM,"588","67.7","53","984.9"
18/09/2023 6:00:32 AM,"589","67.7","53","984.9"
18/09/2023 6:02:32 AM,"588","67.8","53","985.0"
18/09/2023 6:04:32 AM,"596","67.8","53","985.0"
18/09/2023 6:06:32 AM,"591","67.7","53","985.0"
18/09/2023 6:08:32 AM,"612","67.8","53","985.0"
18/09/2023 6:10:32 AM,"608","67.7","53","985.0"
18/09/2023 6:12:32 AM,"602","67.7","53","985.0"
18/09/2023 6:14:32 AM,"596","67.8","53","985.1"
18/09/2023 6:16:32 AM,"603","67.7","53","985.1"
18/09/2023 6:18:32 AM,"594","67.8","53","985.1"
18/09/2023 6:20:32 AM,"604","67.8","53","985.1"
18/09/2023 6:22:32 AM,"605","67.8","53","985.1"
18/09/2023 6:24:32 AM,"602","67.8","53","985.1"
18/09/2023 6:26:32 AM,"600","67.8","53","985.1"
18/09/2023 6:28:32 AM,"596","67.8","53","985.0"
18/09/2023 6:30:32 AM,"602","67.8","53","985.1"
18/09/2023 6:32:32 AM,"592","67.8","53","985.1"
18/09/2023 6:34:32 AM,"605","67.8","53","985.1"
18/09/2023 6:36:32 AM,"603","67.8","53","985.2"
18/09/2023 6:38:32 AM,"585","67.7","53","985.2"
18/09/2023 6:40:32 AM,"615","67.8","53","985.2"
18/09/2023 6:42:32 AM,"602","67.8","53","985.2"
18/09/2023 6:44:32 AM,"606","67.7","53","985.2"
18/09/2023 6:46:32 AM,"585","67.8","53","985.2"
18/09/2023 6:48:32 AM,"586","67.8","53","985.2"
18/09/2023 6:50:32 AM,"594","67.8","53","985.2"
18/09/2023 6:52:32 AM,"603","67.8","53","985.3"
18/09/2023 6:54:32 AM,"600","67.8","53","985.2"
18/09/2023 6:56:32 AM,"588","67.8","53","985.2"
18/09/2023 6:58:32 AM,"595","67.8","53","985.3"
18/09/2023 7:00:32 AM,"604","67.8","53","985.2"
18/09/2023 7:02:32 AM,"602","67.8","53","985.3"
18/09/2023 7:04:32 AM,"604","67.8","53","985.3"
18/09/2023 7:06:32 AM,"595","67.8","53","985.3"
18/09/2023 7:08:32 AM,"584","67.8","53","985.4"
18/09/2023 7:10:32 AM,"607","67.8","53","985.5"
18/09/2023 7:12:32 AM,"584","67.8","53","985.5"
18/09/2023 7:14:32 AM,"586","67.8","53","985.5"
18/09/2023 7:16:32 AM,"608","67.8","53","985.5"
18/09/2023 7:18:32 AM,"605","67.8","53","985.4"
18/09/2023 7:20:32 AM,"604","67.8","53","985.5"
18/09/2023 7:22:32 AM,"606","67.8","53","985.5"
18/09/2023 7:24:32 AM,"603","67.8","53","985.5"
18/09/2023 7:26:32 AM,"601","67.8","53","985.5"
18/09/2023 7:28:32 AM,"597","67.8","53","985.6"
18/09/2023 7:30:32 AM,"609","67.8","53","985.6"
18/09/2023 7:32:32 AM,"594","67.8","53","985.7"
18/09/2023 7:34:32 AM,"614","67.9","53","985.6"
18/09/2023 7:36:32 AM,"607","67.8","53","985.6"
18/09/2023 7:38:32 AM,"598","67.8","53","985.7"
18/09/2023 7:40:32 AM,"602","67.8","53","985.7"
18/09/2023 7:42:32 AM,"607","67.8","53","985.7"
18/09/2023 7:44:32 AM,"604","67.8","53","985.7"
18/09/2023 7:46:32 AM,"600","67.8","53","985.8"
18/09/2023 7:48:32 AM,"611","67.8","53","985.8"
18/09/2023 7:50:32 AM,"615","67.8","53","985.8"
18/09/2023 7:52:32 AM,"611","67.8","54","985.8"
18/09/2023 7:54:32 AM,"596","67.9","53","985.8"
18/09/2023 7:56:32 AM,"607","67.9","53","985.9"
